,Code,Year,"Suicide rate (deaths per 100,000)","Mental and substance use disorder rate (number suffering per 100,000)"
944,AUS,1845,,
945,AUS,1846,,
946,AUS,1847,,
947,AUS,1848,,
948,AUS,1849,,
949,AUS,1850,,
950,AUS,1851,,
951,AUS,1852,,
952,AUS,1853,,
953,AUS,1854,,
954,AUS,1855,,
955,AUS,1856,,
956,AUS,1857,,
957,AUS,1858,,
958,AUS,1859,,
959,AUS,1860,,
960,AUS,1861,,
961,AUS,1862,,
962,AUS,1863,,
963,AUS,1864,,
964,AUS,1865,,
965,AUS,1866,,
966,AUS,1867,,
967,AUS,1868,,
968,AUS,1869,,
969,AUS,1870,,
970,AUS,1871,,
971,AUS,1872,,
972,AUS,1873,,
973,AUS,1874,,
974,AUS,1875,,
975,AUS,1876,,
976,AUS,1877,,
977,AUS,1878,,
978,AUS,1879,,
979,AUS,1880,,
980,AUS,1881,,
981,AUS,1882,,
982,AUS,1883,,
983,AUS,1884,,
984,AUS,1885,,
985,AUS,1886,,
986,AUS,1887,,
987,AUS,1888,,
988,AUS,1889,,
989,AUS,1890,,
990,AUS,1891,,
991,AUS,1892,,
992,AUS,1893,,
993,AUS,1894,,
994,AUS,1895,,
995,AUS,1896,,
996,AUS,1897,,
997,AUS,1898,,
998,AUS,1899,,
999,AUS,1900,,
1000,AUS,1901,,
1001,AUS,1902,,
1002,AUS,1903,,
1003,AUS,1904,,
1004,AUS,1905,,
1005,AUS,1906,,
1006,AUS,1907,,
1007,AUS,1908,,
1008,AUS,1909,,
1009,AUS,1910,,
1010,AUS,1911,,
1011,AUS,1912,,
1012,AUS,1913,,
1013,AUS,1914,,
1014,AUS,1915,,
1015,AUS,1916,,
1016,AUS,1917,,
1017,AUS,1918,,
1018,AUS,1919,,
1019,AUS,1920,,
1020,AUS,1921,,
1021,AUS,1922,,
1022,AUS,1923,,
1023,AUS,1924,,
1024,AUS,1925,,
1025,AUS,1926,,
1026,AUS,1927,,
1027,AUS,1928,,
1028,AUS,1929,,
1029,AUS,1930,,
1030,AUS,1931,,
1031,AUS,1932,,
1032,AUS,1933,,
1033,AUS,1934,,
1034,AUS,1935,,
1035,AUS,1936,,
1036,AUS,1937,,
1037,AUS,1938,,
1038,AUS,1939,,
1039,AUS,1940,,
1040,AUS,1941,,
1041,AUS,1942,,
1042,AUS,1943,,
1043,AUS,1944,,
1044,AUS,1945,,
1045,AUS,1946,,
1046,AUS,1947,,
1047,AUS,1948,,
1048,AUS,1949,,
1049,AUS,1950,,
1050,AUS,1951,,
1051,AUS,1952,,
1052,AUS,1953,,
1053,AUS,1954,,
1054,AUS,1955,,
1055,AUS,1956,,
1056,AUS,1957,,
1057,AUS,1958,,
1058,AUS,1959,,
1059,AUS,1960,,
1060,AUS,1961,,
1061,AUS,1962,,
1062,AUS,1963,,
1063,AUS,1964,,
1064,AUS,1965,,
1065,AUS,1966,,
1066,AUS,1967,,
1067,AUS,1968,,
1068,AUS,1969,,
1069,AUS,1970,,
1070,AUS,1971,,
1071,AUS,1972,,
1072,AUS,1973,,
1073,AUS,1974,,
1074,AUS,1975,,
1075,AUS,1976,,
1076,AUS,1977,,
1077,AUS,1978,,
1078,AUS,1979,,
1079,AUS,1980,,
1080,AUS,1981,,
1081,AUS,1982,,
1082,AUS,1983,,
1083,AUS,1984,,
1084,AUS,1985,,
1085,AUS,1986,,
1086,AUS,1987,,
1087,AUS,1988,,
1088,AUS,1989,,
1089,AUS,1990,13.0790008426,19241.3507944
1090,AUS,1991,12.9887838242,19274.6720806
1091,AUS,1992,12.8656366217,19322.4839979
1092,AUS,1993,12.664516858399999,19371.2589769
1093,AUS,1994,12.846898660799999,19431.7809032
1094,AUS,1995,12.9870983592,19472.9267105
1095,AUS,1996,13.114880763399999,19455.305511
1096,AUS,1997,13.3514838706,19435.9606972
1097,AUS,1998,13.331002543299999,19426.654632299997
1098,AUS,1999,12.984239584500001,19421.4439086
1099,AUS,2000,12.545048830999999,19413.736748500003
1100,AUS,2001,12.161218936600001,19425.9933693
1101,AUS,2002,11.8081058071,19433.1307485
1102,AUS,2003,11.488724686900001,19461.5224764
1103,AUS,2004,11.2344706906,19481.8095846
1104,AUS,2005,11.01017875,19511.318192099996
1105,AUS,2006,10.9380248767,19467.7259722
1106,AUS,2007,10.960979106199998,19421.102071200003
1107,AUS,2008,10.9559569641,19374.6143366
1108,AUS,2009,10.870304123399999,19322.3116167
1109,AUS,2010,10.8014761399,19290.5699307
1110,AUS,2011,10.6906294177,19283.685697099998
1111,AUS,2012,10.645382357799999,19297.7850584
1112,AUS,2013,10.4862208713,19302.0587593
1113,AUS,2014,10.585481632999999,19301.5765737
1114,AUS,2015,10.4830230325,19299.0514479
1115,AUS,2016,10.4681140229,19322.5667325
1116,AUT,1700,,
1117,AUT,1800,,
1118,AUT,1820,,
1119,AUT,1821,,
1120,AUT,1822,,
1121,AUT,1823,,
1122,AUT,1824,,
1123,AUT,1825,,
1124,AUT,1826,,
1125,AUT,1827,,
1126,AUT,1828,,
1127,AUT,1829,,
1128,AUT,1830,,
1129,AUT,1831,,
1130,AUT,1832,,
1131,AUT,1833,,
1132,AUT,1834,,
1133,AUT,1835,,
1134,AUT,1836,,
1135,AUT,1837,,
1136,AUT,1838,,
1137,AUT,1839,,
1138,AUT,1840,,
1139,AUT,1841,,
1140,AUT,1842,,
1141,AUT,1843,,
1142,AUT,1844,,
1143,AUT,1845,,
1144,AUT,1846,,
1145,AUT,1847,,
1146,AUT,1848,,
1147,AUT,1849,,
1148,AUT,1850,,
1149,AUT,1851,,
1150,AUT,1852,,
1151,AUT,1853,,
1152,AUT,1854,,
1153,AUT,1855,,
1154,AUT,1856,,
1155,AUT,1857,,
1156,AUT,1858,,
1157,AUT,1859,,
1158,AUT,1860,,
1159,AUT,1861,,
1160,AUT,1862,,
1161,AUT,1863,,
1162,AUT,1864,,
1163,AUT,1865,,
1164,AUT,1866,,
1165,AUT,1867,,
1166,AUT,1868,,
1167,AUT,1869,,
1168,AUT,1870,,
1169,AUT,1871,,
1170,AUT,1872,,
1171,AUT,1873,,
1172,AUT,1874,,
1173,AUT,1875,,
1174,AUT,1876,,
1175,AUT,1877,,
1176,AUT,1878,,
1177,AUT,1879,,
1178,AUT,1880,,
1179,AUT,1881,,
1180,AUT,1882,,
1181,AUT,1883,,
1182,AUT,1884,,
1183,AUT,1885,,
1184,AUT,1886,,
1185,AUT,1887,,
1186,AUT,1888,,
1187,AUT,1889,,
1188,AUT,1890,,
1189,AUT,1891,,
1190,AUT,1892,,
1191,AUT,1893,,
1192,AUT,1894,,
1193,AUT,1895,,
1194,AUT,1896,,
1195,AUT,1897,,
1196,AUT,1898,,
1197,AUT,1899,,
1198,AUT,1900,,
1199,AUT,1901,,
1200,AUT,1902,,
1201,AUT,1903,,
1202,AUT,1904,,
1203,AUT,1905,,
1204,AUT,1906,,
1205,AUT,1907,,
1206,AUT,1908,,
1207,AUT,1909,,
1208,AUT,1910,,
1209,AUT,1911,,
1210,AUT,1912,,
1211,AUT,1913,,
1212,AUT,1914,,
1213,AUT,1915,,
1214,AUT,1916,,
1215,AUT,1917,,
1216,AUT,1918,,
1217,AUT,1919,,
1218,AUT,1920,,
1219,AUT,1921,,
1220,AUT,1922,,
1221,AUT,1923,,
1222,AUT,1924,,
1223,AUT,1925,,
1224,AUT,1926,,
1225,AUT,1927,,
1226,AUT,1928,,
1227,AUT,1929,,
1228,AUT,1930,,
1229,AUT,1931,,
1230,AUT,1932,,
1231,AUT,1933,,
1232,AUT,1934,,
1233,AUT,1935,,
1234,AUT,1936,,
1235,AUT,1937,,
1236,AUT,1938,,
1237,AUT,1939,,
1238,AUT,1940,,
1239,AUT,1941,,
1240,AUT,1942,,
1241,AUT,1943,,
1242,AUT,1944,,
1243,AUT,1945,,
1244,AUT,1946,,
1245,AUT,1947,,
1246,AUT,1948,,
1247,AUT,1949,,
1248,AUT,1950,,
1249,AUT,1951,,
1250,AUT,1952,,
1251,AUT,1953,,
1252,AUT,1954,,
1253,AUT,1955,,
1254,AUT,1956,,
1255,AUT,1957,,
1256,AUT,1958,,
1257,AUT,1959,,
1258,AUT,1960,,
1259,AUT,1961,,
1260,AUT,1962,,
1261,AUT,1963,,
1262,AUT,1964,,
1263,AUT,1965,,
1264,AUT,1966,,
1265,AUT,1967,,
1266,AUT,1968,,
1267,AUT,1969,,
1268,AUT,1970,,
1269,AUT,1971,,
1270,AUT,1972,,
1271,AUT,1973,,
1272,AUT,1974,,
1273,AUT,1975,,
1274,AUT,1976,,
1275,AUT,1977,,
1276,AUT,1978,,
1277,AUT,1979,,
1278,AUT,1980,,
1279,AUT,1981,,
1280,AUT,1982,,
1281,AUT,1983,,
1282,AUT,1984,,
1283,AUT,1985,,
1284,AUT,1986,,
1285,AUT,1987,,
1286,AUT,1988,,
1287,AUT,1989,,
1288,AUT,1990,21.956447289499998,16026.376476899999
1289,AUT,1991,21.4887338029,16024.2093868
1290,AUT,1992,21.0195071753,16045.714559799999
1291,AUT,1993,20.6559826156,16048.286559999999
1292,AUT,1994,20.3471428101,16058.363981
1293,AUT,1995,19.9047520293,16080.693193100002
1294,AUT,1996,19.3077736333,16074.742344299999
1295,AUT,1997,18.6232767103,16075.1906437
1296,AUT,1998,18.0707723016,16078.920358
1297,AUT,1999,17.723690502700006,16090.9848871
1298,AUT,2000,17.327818507699998,16098.9347998
1299,AUT,2001,16.770241832,16080.567531199997
1300,AUT,2002,16.399670576800002,16057.073515199998
1301,AUT,2003,15.903805668,16047.4399144
1302,AUT,2004,15.446145723499999,16035.5820042
1303,AUT,2005,15.0081284421,16026.999473699998
1304,AUT,2006,14.5648482325,16017.409191100001
1305,AUT,2007,14.2333614183,16002.392028400001
1306,AUT,2008,13.922036831600002,16000.5538365
1307,AUT,2009,13.851505249,15980.334199399998
1308,AUT,2010,13.752068792100001,15986.4977155
1309,AUT,2011,13.5181441677,15965.0613327
1310,AUT,2012,13.2446980538,15952.0256058
1311,AUT,2013,12.9247008558,15934.5889648
1312,AUT,2014,12.7513213282,15927.3065314
1313,AUT,2015,12.6488154981,15913.426819299999
1314,AUT,2016,12.5974268974,15900.1105043
1315,AZE,1800,,
1316,AZE,1820,,
1317,AZE,1950,,
1318,AZE,1951,,
1319,AZE,1952,,
1320,AZE,1953,,
1321,AZE,1954,,
1322,AZE,1955,,
1323,AZE,1956,,
1324,AZE,1957,,
1325,AZE,1958,,
1326,AZE,1959,,
1327,AZE,1960,,
1328,AZE,1961,,
1329,AZE,1962,,
1330,AZE,1963,,
1331,AZE,1964,,
1332,AZE,1965,,
1333,AZE,1966,,
1334,AZE,1967,,
1335,AZE,1968,,
1336,AZE,1969,,
1337,AZE,1970,,
1338,AZE,1971,,
1339,AZE,1972,,
1340,AZE,1973,,
1341,AZE,1974,,
1342,AZE,1975,,
1343,AZE,1976,,
1344,AZE,1977,,
1345,AZE,1978,,
1346,AZE,1979,,
1347,AZE,1980,,
1348,AZE,1981,,
1349,AZE,1982,,
1350,AZE,1983,,
1351,AZE,1984,,
1352,AZE,1985,,
1353,AZE,1986,,
1354,AZE,1987,,
1355,AZE,1988,,
1356,AZE,1989,,
1357,AZE,1990,3.3678468878400003,13378.293443999999
1358,AZE,1991,3.3215792724799997,13375.2236444
1359,AZE,1992,3.47484102568,13374.5569485
1360,AZE,1993,3.30473856319,13383.4789699
1361,AZE,1994,3.2291391129900004,13394.2493675
1362,AZE,1995,2.8934681059300003,13398.5260651
1363,AZE,1996,2.7692614120099996,13415.0334074
1364,AZE,1997,2.7082189928099996,13419.5999645
1365,AZE,1998,2.6671835927600003,13451.9689386
1366,AZE,1999,2.76700570598,13460.971465
1367,AZE,2000,2.95791610205,13485.205069100002
1368,AZE,2001,3.25826980963,13474.6706523
1369,AZE,2002,3.36736757019,13468.069243700002
1370,AZE,2003,3.68705477105,13458.8702049
1371,AZE,2004,4.0232390760499985,13458.6503977
1372,AZE,2005,4.3113480382,13461.089677200001
1373,AZE,2006,4.50958987007,13436.131518099999
1374,AZE,2007,4.76692415038,13407.847555899998
1375,AZE,2008,4.6428099841,13387.391748799999
1376,AZE,2009,4.43929918025,13367.750147600002
1377,AZE,2010,4.3818290094000005,13354.9414767
1378,AZE,2011,4.24684423475,13348.2952791
1379,AZE,2012,4.250550431580001,13343.7577383
1380,AZE,2013,4.18409315385,13343.535122799998
1381,AZE,2014,4.1466337933999995,13337.7016017
1382,AZE,2015,4.149946958529998,13331.5256125
1383,AZE,2016,4.12562638188,13330.9792599
1384,BHS,1800,,
1385,BHS,1820,,
1386,BHS,1851,,
1387,BHS,1861,,
1388,BHS,1871,,
1389,BHS,1881,,
1390,BHS,1891,,
1391,BHS,1901,,
1392,BHS,1911,,
1393,BHS,1921,,
1394,BHS,1931,,
1395,BHS,1943,,
1396,BHS,1950,,
1397,BHS,1951,,
1398,BHS,1952,,
1399,BHS,1953,,
1400,BHS,1954,,
1401,BHS,1955,,
1402,BHS,1956,,
1403,BHS,1957,,
1404,BHS,1958,,
1405,BHS,1959,,
1406,BHS,1960,,
1407,BHS,1961,,
1408,BHS,1962,,
1409,BHS,1963,,
1410,BHS,1964,,
1411,BHS,1965,,
1412,BHS,1966,,
1413,BHS,1967,,
1414,BHS,1968,,
1415,BHS,1969,,
1416,BHS,1970,,
1417,BHS,1971,,
1418,BHS,1972,,
1419,BHS,1973,,
1420,BHS,1974,,
1421,BHS,1975,,
1422,BHS,1976,,
1423,BHS,1977,,
1424,BHS,1978,,
1425,BHS,1979,,
1426,BHS,1980,,
1427,BHS,1981,,
1428,BHS,1982,,
1429,BHS,1983,,
1430,BHS,1984,,
1431,BHS,1985,,
1432,BHS,1986,,
1433,BHS,1987,,
1434,BHS,1988,,
1435,BHS,1989,,
1436,BHS,1990,2.8413063859900003,15443.5436988
1437,BHS,1991,2.8533580731700003,15407.756360300002
1438,BHS,1992,2.8530413707,15370.4034174
1439,BHS,1993,2.8210847667000003,15337.790840500002
1440,BHS,1994,2.84798911809,15310.189551
1441,BHS,1995,2.9124571415900005,15277.8705648
1442,BHS,1996,2.72407977899,15262.0999727
1443,BHS,1997,2.80996596833,15247.457449099997
1444,BHS,1998,2.94058418072,15231.2338766
1445,BHS,1999,2.69923678275,15229.177960299998
1446,BHS,2000,2.67664116971,15222.444164700002
1447,BHS,2001,2.6623095065,15203.17947
1448,BHS,2002,2.7246204189100003,15186.266007700002
1449,BHS,2003,2.8285367765900005,15166.2878785
1450,BHS,2004,2.7656886122400004,15155.520742199997
1451,BHS,2005,2.8397712892199998,15137.0913187
1452,BHS,2006,2.75893554921,15126.086174099999
1453,BHS,2007,2.86508337882,15107.0693019
1454,BHS,2008,2.95990290991,15107.2005858
1455,BHS,2009,2.9890843680400003,15098.5174634
1456,BHS,2010,2.99544426889,15088.576218200002
1457,BHS,2011,3.0977764332200004,15087.7315748
1458,BHS,2012,3.09831345264,15088.5081532
1459,BHS,2013,3.1002491471099995,15095.4275477
1460,BHS,2014,3.07889658822,15092.6336747
1461,BHS,2015,3.06557041882,15103.4865485
1462,BHS,2016,3.0912669803000004,15100.4453319
1463,BHR,1800,,
1464,BHR,1820,,
1465,BHR,1870,,
1466,BHR,1913,,
1467,BHR,1950,,
1468,BHR,1951,,
1469,BHR,1952,,
1470,BHR,1953,,
1471,BHR,1954,,
1472,BHR,1955,,
1473,BHR,1956,,
1474,BHR,1957,,
1475,BHR,1958,,
1476,BHR,1959,,
1477,BHR,1960,,
1478,BHR,1961,,
1479,BHR,1962,,
1480,BHR,1963,,
1481,BHR,1964,,
1482,BHR,1965,,
1483,BHR,1966,,
1484,BHR,1967,,
1485,BHR,1968,,
1486,BHR,1969,,
1487,BHR,1970,,
1488,BHR,1971,,
1489,BHR,1972,,
1490,BHR,1973,,
1491,BHR,1974,,
1492,BHR,1975,,
1493,BHR,1976,,
1494,BHR,1977,,
1495,BHR,1978,,
1496,BHR,1979,,
1497,BHR,1980,,
1498,BHR,1981,,
1499,BHR,1982,,
1500,BHR,1983,,
1501,BHR,1984,,
1502,BHR,1985,,
1503,BHR,1986,,
1504,BHR,1987,,
1505,BHR,1988,,
1506,BHR,1989,,
1507,BHR,1990,8.12651168595,16314.6389661
1508,BHR,1991,8.50610373248,16330.0599648
1509,BHR,1992,8.840226805619999,16345.721946799997
1510,BHR,1993,9.00890095463,16360.4108236
1511,BHR,1994,9.24006933067,16377.264678
1512,BHR,1995,9.3464049089,16397.332986200003
1513,BHR,1996,9.35428157493,16395.379301599998
1514,BHR,1997,9.03511006756,16400.712434600002
1515,BHR,1998,8.855211589249999,16385.8867197
1516,BHR,1999,9.271686636410001,16386.7615106
1517,BHR,2000,9.49956627954,16399.086513899998
1518,BHR,2001,9.69206819655,16353.9743333
1519,BHR,2002,9.72142166011,16322.4663542
1520,BHR,2003,9.64510121686,16278.7418741
1521,BHR,2004,9.52116767813,16240.985115700001
1522,BHR,2005,9.167086437530001,16207.567482
1523,BHR,2006,8.845623150309997,16166.4435206
1524,BHR,2007,8.429265460860002,16126.5912347
1525,BHR,2008,7.890488732839999,16081.2757997
1526,BHR,2009,7.39650858033,16031.1757676
1527,BHR,2010,6.9716154897100004,15997.0570982
1528,BHR,2011,6.748234365499999,15973.7580367
1529,BHR,2012,6.882154128460001,15969.326458800002
1530,BHR,2013,6.794430361940001,15948.6453157
1531,BHR,2014,6.831995364950001,15924.618547
1532,BHR,2015,6.915100347869999,15908.552273599998
1533,BHR,2016,6.96874108724,15902.3032851
1534,BGD,1700,,
1535,BGD,1800,,
1536,BGD,1820,,
1537,BGD,1870,,
1538,BGD,1913,,
1539,BGD,1929,,
1540,BGD,1941,,
1541,BGD,1946,,
1542,BGD,1950,,
1543,BGD,1951,,
1544,BGD,1952,,
1545,BGD,1953,,
1546,BGD,1954,,
1547,BGD,1955,,
1548,BGD,1956,,
1549,BGD,1957,,
1550,BGD,1958,,
1551,BGD,1959,,
1552,BGD,1960,,
1553,BGD,1961,,
1554,BGD,1962,,
1555,BGD,1963,,
1556,BGD,1964,,
1557,BGD,1965,,
1558,BGD,1966,,
1559,BGD,1967,,
1560,BGD,1968,,
1561,BGD,1969,,
1562,BGD,1970,,
1563,BGD,1971,,
1564,BGD,1972,,
1565,BGD,1973,,
1566,BGD,1974,,
1567,BGD,1975,,
1568,BGD,1976,,
1569,BGD,1977,,
1570,BGD,1978,,
1571,BGD,1979,,
1572,BGD,1980,,
1573,BGD,1981,,
1574,BGD,1982,,
1575,BGD,1983,,
1576,BGD,1984,,
1577,BGD,1985,,
1578,BGD,1986,,
1579,BGD,1987,,
1580,BGD,1988,,
1581,BGD,1989,,
1582,BGD,1990,12.540172126500002,15433.2843614
1583,BGD,1991,12.307283385000002,15379.8227868
1584,BGD,1992,12.5057528952,15323.192369600001
1585,BGD,1993,12.60443986,15275.426444100001
1586,BGD,1994,12.3877341281,15234.358972999999
1587,BGD,1995,12.4491037959,15184.7282116
1588,BGD,1996,12.045287455,15193.7879905
1589,BGD,1997,11.315916608499998,15210.9453353
1590,BGD,1998,10.9265605081,15212.705026700001
1591,BGD,1999,10.4757367925,15226.2859098
1592,BGD,2000,10.1284888481,15253.1534984
1593,BGD,2001,9.777479759930001,15228.4612233
1594,BGD,2002,9.47747541798,15216.7765515
1595,BGD,2003,8.97018622149,15197.325324800002
1596,BGD,2004,8.85809060965,15173.114038799999
1597,BGD,2005,8.819335565660001,15160.799132499998
1598,BGD,2006,8.77236322242,15121.225507
1599,BGD,2007,8.61871846953,15072.257495500002
1600,BGD,2008,8.47036269456,15038.541569399997
1601,BGD,2009,8.41481821747,15002.491130200002
1602,BGD,2010,8.44981040427,14970.121031400002
1603,BGD,2011,8.16712644424,14921.9903491
1604,BGD,2012,8.188122925630001,14883.414505300001
1605,BGD,2013,8.03521736702,14845.955357700002
1606,BGD,2014,7.941809663019999,14804.747613999998
1607,BGD,2015,7.83781642881,14763.0999304
1608,BGD,2016,7.635531300479999,14729.541642899998
1609,BRB,1800,,
1610,BRB,1820,,
1611,BRB,1851,,
1612,BRB,1861,,
1613,BRB,1871,,
1614,BRB,1881,,
1615,BRB,1891,,
1616,BRB,1901,,
1617,BRB,1911,,
1618,BRB,1921,,
1619,BRB,1946,,
1620,BRB,1950,,
1621,BRB,1951,,
1622,BRB,1952,,
1623,BRB,1953,,
1624,BRB,1954,,
1625,BRB,1955,,
1626,BRB,1956,,
1627,BRB,1957,,
1628,BRB,1958,,
1629,BRB,1959,,
1630,BRB,1960,,
1631,BRB,1961,,
1632,BRB,1962,,
1633,BRB,1963,,
1634,BRB,1964,,
1635,BRB,1965,,
1636,BRB,1966,,
1637,BRB,1967,,
1638,BRB,1968,,
1639,BRB,1969,,
1640,BRB,1970,,
1641,BRB,1971,,
1642,BRB,1972,,
1643,BRB,1973,,
1644,BRB,1974,,
1645,BRB,1975,,
1646,BRB,1976,,
1647,BRB,1977,,
1648,BRB,1978,,
1649,BRB,1979,,
1650,BRB,1980,,
1651,BRB,1981,,
1652,BRB,1982,,
1653,BRB,1983,,
1654,BRB,1984,,
1655,BRB,1985,,
1656,BRB,1986,,
1657,BRB,1987,,
1658,BRB,1988,,
1659,BRB,1989,,
1660,BRB,1990,4.349873410400002,15037.8352395
1661,BRB,1991,4.55933224623,15021.543494299998
1662,BRB,1992,4.64821896828,15012.6169998
1663,BRB,1993,4.66431150716,14985.6254679
1664,BRB,1994,4.5968375450100005,14974.768385899999
1665,BRB,1995,4.73061436514,14971.0631866
1666,BRB,1996,4.6909180279100005,14978.4111012
1667,BRB,1997,4.668718644479999,14976.9601532
1668,BRB,1998,4.64885087282,14975.1773894
1669,BRB,1999,4.63457509857,14990.417879100001
1670,BRB,2000,4.53034743047,14995.9551592
1671,BRB,2001,4.65261156479,14989.4500251
1672,BRB,2002,4.6716852302100005,14990.699594799999
1673,BRB,2003,4.78220936637,14986.2811209
1674,BRB,2004,4.839504427990001,14994.8839924
1675,BRB,2005,4.78406826155,15000.050025400002
1676,BRB,2006,4.82656178575,14998.3843594
1677,BRB,2007,4.80328766016,14993.826027399999
1678,BRB,2008,4.87107405124,14984.8400219
1679,BRB,2009,4.9032364941200015,14988.355946700001
1680,BRB,2010,4.92021913433,14994.282712799999
1681,BRB,2011,4.89311986774,14992.978093799999
1682,BRB,2012,4.89005880255,15008.8892045
1683,BRB,2013,4.842525512190001,15017.171740200001
1684,BRB,2014,4.858432682069999,15017.9640139
1685,BRB,2015,4.87102490118,15023.855056600001
1686,BRB,2016,4.87799737706,15036.3948986
1687,BLR,1800,,
1688,BLR,1820,,
1689,BLR,1950,,
1690,BLR,1951,,
1691,BLR,1952,,
1692,BLR,1953,,
1693,BLR,1954,,
1694,BLR,1955,,
1695,BLR,1956,,
1696,BLR,1957,,
1697,BLR,1958,,
1698,BLR,1959,,
1699,BLR,1960,,
1700,BLR,1961,,
1701,BLR,1962,,
1702,BLR,1963,,
1703,BLR,1964,,
1704,BLR,1965,,
1705,BLR,1966,,
1706,BLR,1967,,
1707,BLR,1968,,
1708,BLR,1969,,
1709,BLR,1970,,
1710,BLR,1971,,
1711,BLR,1972,,
1712,BLR,1973,,
1713,BLR,1974,,
1714,BLR,1975,,
1715,BLR,1976,,
1716,BLR,1977,,
1717,BLR,1978,,
1718,BLR,1979,,
1719,BLR,1980,,
1720,BLR,1981,,
1721,BLR,1982,,
1722,BLR,1983,,
1723,BLR,1984,,
1724,BLR,1985,,
1725,BLR,1986,,
1726,BLR,1987,,
1727,BLR,1988,,
1728,BLR,1989,,
1729,BLR,1990,22.9747103048,16000.537681200001
1730,BLR,1991,24.4751766218,16008.728215099998
1731,BLR,1992,26.643460202199996,16045.4094912
1732,BLR,1993,29.6464290979,16071.061392300002
1733,BLR,1994,31.571619104000007,16097.8688349
1734,BLR,1995,33.463373948400005,16123.031077599999
1735,BLR,1996,34.3607472207,16138.465526299999
1736,BLR,1997,36.1008272953,16184.3573572
1737,BLR,1998,37.3153953611,16205.4061624
1738,BLR,1999,37.87704285690001,16240.571558799998
1739,BLR,2000,37.4190612184,16282.961804499999
1740,BLR,2001,37.6038486124,16283.3264519
1741,BLR,2002,37.9587889685,16282.865410499999
1742,BLR,2003,37.118376949499996,16293.000319799998
1743,BLR,2004,36.2878105212,16301.9037808
1744,BLR,2005,35.8111395146,16305.8989427
1745,BLR,2006,34.2387251836,16278.0420568
1746,BLR,2007,32.2226170701,16244.298673199999
1747,BLR,2008,31.764466428600002,16219.7977813
1748,BLR,2009,31.2828983461,16192.591037600001
1749,BLR,2010,30.3743590863,16166.630878799999
1750,BLR,2011,29.520819277199998,16152.3521039
1751,BLR,2012,26.3615377696,16135.1157027
1752,BLR,2013,24.415155877199997,16126.503417299999
1753,BLR,2014,22.855230778899998,16111.125559700002
1754,BLR,2015,22.9216532731,16104.0707195
1755,BLR,2016,22.9622256372,16096.821579600002
1756,BEL,1700,,
1757,BEL,1800,,
1758,BEL,1820,,
1759,BEL,1821,,
1760,BEL,1822,,
1761,BEL,1823,,
1762,BEL,1824,,
1763,BEL,1825,,
1764,BEL,1826,,
1765,BEL,1827,,
1766,BEL,1828,,
1767,BEL,1829,,
1768,BEL,1830,,
1769,BEL,1831,,
1770,BEL,1832,,
1771,BEL,1833,,
1772,BEL,1834,,
1773,BEL,1835,,
1774,BEL,1836,,
1775,BEL,1837,,
1776,BEL,1838,,
1777,BEL,1839,,
1778,BEL,1840,,
1779,BEL,1841,,
1780,BEL,1842,,
1781,BEL,1843,,
1782,BEL,1844,,
1783,BEL,1845,,
1784,BEL,1846,,
1785,BEL,1847,,
1786,BEL,1848,,
1787,BEL,1849,,
1788,BEL,1850,,
1789,BEL,1851,,
1790,BEL,1852,,
1791,BEL,1853,,
1792,BEL,1854,,
1793,BEL,1855,,
1794,BEL,1856,,
1795,BEL,1857,,
1796,BEL,1858,,
1797,BEL,1859,,
1798,BEL,1860,,
1799,BEL,1861,,
1800,BEL,1862,,
1801,BEL,1863,,
1802,BEL,1864,,
1803,BEL,1865,,
1804,BEL,1866,,
1805,BEL,1867,,
1806,BEL,1868,,
1807,BEL,1869,,
1808,BEL,1870,,
1809,BEL,1871,,
1810,BEL,1872,,
1811,BEL,1873,,
1812,BEL,1874,,
1813,BEL,1875,,
1814,BEL,1876,,
1815,BEL,1877,,
1816,BEL,1878,,
1817,BEL,1879,,
1818,BEL,1880,,
1819,BEL,1881,,
1820,BEL,1882,,
1821,BEL,1883,,
1822,BEL,1884,,
1823,BEL,1885,,
